datetime,stock_code,stock_name,action,volume,price,amount,account_id,source
2025-07-10,603993,洛阳钼业,BUY,10000,8.09,80900.0,B,模拟账户B
2025-07-10,002579,中京电子,BUY,10000,13.57,135700.0,B,模拟账户B
2025-07-10,603993,洛阳钼业,BUY,10000,8.08,80800.0,B,模拟账户B
2025-07-10,600362,江西铜业,SELL,10000,23.11,231100.0,B,模拟账户B
2025-07-10,000761,本钢板材,BUY,60000,3.83,229800.0,B,模拟账户B
2025-07-11,000761,本钢板材,SELL,60000,3.88,232800.0,B,模拟账户B
2025-07-11,002579,中京电子,SELL,10000,12.86,128600.0,B,模拟账户B
2025-07-11,603993,洛阳钼业,SELL,47000,8.24,387280.0,B,模拟账户B
2025-07-11,601390,中国中铁,BUY,40000,5.88,235200.0,B,模拟账户B
2025-07-11,600362,江西铜业,SELL,10100,23.65,238865.0,B,模拟账户B
2025-07-11,603993,洛阳钼业,BUY,30000,8.16,244800.0,B,模拟账户B
2025-07-14,601600,中国铝业,BUY,30000,7.23,216900.0,B,模拟账户B
2025-07-14,603993,洛阳钼业,BUY,30000,8.14,244200.0,B,模拟账户B
2025-07-14,601390,中国中铁,SELL,40000,5.88,235200.0,B,模拟账户B
2025-07-14,601600,中国铝业,BUY,10000,7.23,72300.0,B,模拟账户B
2025-07-14,002611,东方精工,BUY,10000,12.27,122700.0,B,模拟账户B
2025-07-14,603993,洛阳钼业,SELL,20000,8.14,162800.0,B,模拟账户B
2025-07-14,601600,中国铝业,BUY,20000,7.23,144600.0,B,模拟账户B
2025-07-14,601600,中国铝业,BUY,10000,7.19,71900.0,B,模拟账户B
2025-07-15,002611,东方精工,SELL,10000,12.44,124400.0,B,模拟账户B
2025-07-15,600148,长春一东,BUY,8000,22.38,179040.0,B,模拟账户B
2025-07-15,603993,洛阳钼业,SELL,40000,8.12,324800.0,B,模拟账户B
2025-07-15,601600,中国铝业,BUY,10000,7.16,71600.0,B,模拟账户B
2025-07-15,603993,洛阳钼业,BUY,30000,8.09,242700.0,B,模拟账户B
2025-07-16,603993,洛阳钼业,SELL,30000,8.17,245100.0,B,模拟账户B
2025-07-16,601600,中国铝业,BUY,20000,7.14,142800.0,B,模拟账户B
2025-07-17,600362,江西铜业,BUY,5000,23.17,115850.0,B,模拟账户B
2025-07-17,601600,中国铝业,SELL,20000,7.18,143600.0,B,模拟账户B
2025-07-17,600362,江西铜业,BUY,5000,23.2,116000.0,B,模拟账户B
2025-07-17,600148,长春一东,SELL,5000,21.42,107100.0,B,模拟账户B
2025-07-17,600362,江西铜业,BUY,6000,23.16,138960.0,B,模拟账户B
2025-07-18,601600,中国铝业,SELL,10000,7.21,72100.0,B,模拟账户B
2025-07-18,003037,三和管桩,BUY,10000,9.0,90000.0,B,模拟账户B
2025-07-18,600362,江西铜业,SELL,16000,23.52,376320.0,B,模拟账户B
2025-07-18,600547,山东黄金,BUY,7000,30.85,215950.0,B,模拟账户B
2025-07-18,003037,三和管桩,BUY,10000,8.76,87600.0,B,模拟账户B
2025-07-18,601600,中国铝业,SELL,40000,7.23,289200.0,B,模拟账户B
2025-07-21,003037,三和管桩,SELL,20000,9.45,189000.0,B,模拟账户B
2025-07-21,601600,中国铝业,SELL,30000,7.39,221700.0,B,模拟账户B
2025-07-21,000898,鞍钢股份,BUY,50000,2.83,141500.0,B,模拟账户B
2025-07-21,000898,鞍钢股份,BUY,20000,2.81,56200.0,B,模拟账户B
2025-07-21,600547,山东黄金,SELL,7000,31.0,217000.0,B,模拟账户B
2025-07-21,600307,酒钢宏兴,BUY,50000,1.67,83500.0,B,模拟账户B
2025-07-21,600307,酒钢宏兴,BUY,20000,1.64,32800.0,B,模拟账户B
2025-07-21,600794,保税科技,BUY,30000,4.8,144000.0,B,模拟账户B
2025-07-22,600562,国睿科技,BUY,8000,31.25,250000.0,B,模拟账户B
2025-07-22,600794,保税科技,BUY,20000,4.68,93600.0,B,模拟账户B
2025-07-22,600562,国睿科技,BUY,2000,31.42,62840.0,B,模拟账户B
2025-07-22,002926,华西证券,BUY,10000,9.77,97700.0,B,模拟账户B
2025-07-22,000898,鞍钢股份,SELL,70000,2.86,200200.0,B,模拟账户B
2025-07-22,002926,华西证券,BUY,10000,9.77,97700.0,B,模拟账户B
2025-07-23,000898,鞍钢股份,BUY,40000,2.83,113200.0,B,模拟账户B
2025-07-23,002926,华西证券,SELL,20000,9.98,199600.0,B,模拟账户B
2025-07-23,600562,国睿科技,BUY,4000,30.52,122080.0,B,模拟账户B
2025-07-23,600562,国睿科技,BUY,1000,30.28,30280.0,B,模拟账户B
2025-07-24,600307,酒钢宏兴,SELL,70000,1.74,121800.0,B,模拟账户B
2025-07-24,600562,国睿科技,BUY,3000,30.17,90510.0,B,模拟账户B
2025-07-24,600794,保税科技,BUY,20000,4.64,92800.0,B,模拟账户B
2025-07-24,000898,鞍钢股份,SELL,40000,2.88,115200.0,B,模拟账户B
2025-07-24,600562,国睿科技,SELL,5000,30.63,153150.0,B,模拟账户B
2025-07-24,600562,国睿科技,BUY,5000,30.38,151900.0,B,模拟账户B
2025-07-25,003037,三和管桩,BUY,10000,9.78,97800.0,B,模拟账户B
2025-07-25,600148,长春一东,SELL,3000,21.36,64080.0,B,模拟账户B
2025-07-25,003037,三和管桩,BUY,8000,9.575,76597.0,B,模拟账户B
2025-07-25,600794,保税科技,SELL,20000,4.63,92600.0,B,模拟账户B
2025-07-25,601669,中国电建,BUY,10000,7.25,72500.0,B,模拟账户B
2025-07-25,601669,中国电建,BUY,3000,7.23,21690.0,B,模拟账户B
2025-07-28,600562,国睿科技,SELL,7900,31.2,246483.0,B,模拟账户B
2025-07-28,003037,三和管桩,BUY,10000,9.25,92500.0,B,模拟账户B
2025-07-28,600562,国睿科技,SELL,10100,31.05,313605.0,B,模拟账户B
2025-07-28,601600,中国铝业,BUY,20000,7.67,153400.0,B,模拟账户B
2025-07-28,601600,中国铝业,BUY,10000,7.64,76400.0,B,模拟账户B
2025-07-28,601600,中国铝业,BUY,10000,7.66,76600.0,B,模拟账户B
2025-07-29,601669,中国电建,BUY,10000,6.92,69200.0,B,模拟账户B
2025-07-29,601669,中国电建,SELL,13000,7.27,94510.0,B,模拟账户B
2025-07-29,600794,保税科技,SELL,50000,4.52,226000.0,B,模拟账户B
2025-07-29,600021,上海电力,BUY,20000,9.35,187000.0,B,模拟账户B
2025-07-29,601669,中国电建,BUY,10000,7.14,71400.0,B,模拟账户B
2025-07-30,601600,中国铝业,SELL,40000,7.77,310800.0,B,模拟账户B
2025-07-30,601669,中国电建,BUY,10000,6.9,69000.0,B,模拟账户B
2025-07-30,003037,三和管桩,BUY,10000,9.21,92100.0,B,模拟账户B
2025-07-30,600406,国电南瑞,BUY,10000,22.08,220800.0,B,模拟账户B
2025-07-30,600021,上海电力,SELL,20000,9.51,190200.0,B,模拟账户B
2025-07-30,002389,航天彩虹,BUY,10000,25.77,257700.0,B,模拟账户B
2025-07-31,600406,国电南瑞,SELL,10000,21.92,219200.0,B,模拟账户B
2025-07-31,601600,中国铝业,BUY,20000,7.51,150200.0,B,模拟账户B
2025-07-31,601600,中国铝业,BUY,10000,7.5,75000.0,B,模拟账户B
2025-08-01,601669,中国电建,SELL,30000,6.53,195900.0,B,模拟账户B
2025-08-01,601600,中国铝业,BUY,20000,7.4,148000.0,B,模拟账户B
2025-08-04,002389,航天彩虹,SELL,10000,25.102,251024.0,B,模拟账户B
2025-08-04,601600,中国铝业,BUY,10000,7.36,73600.0,B,模拟账户B
2025-08-04,601600,中国铝业,BUY,10000,7.36,73600.0,B,模拟账户B
2025-08-04,601600,中国铝业,BUY,10000,7.34,73400.0,B,模拟账户B
2025-08-04,601669,中国电建,BUY,14000,6.47,90580.0,B,模拟账户B
2025-08-04,601600,中国铝业,SELL,10000,7.43,74300.0,B,模拟账户B
2025-08-04,601669,中国电建,BUY,10000,6.44,64400.0,B,模拟账户B
2025-08-05,003037,三和管桩,SELL,10000,8.91,89100.0,B,模拟账户B
2025-08-05,601600,中国铝业,BUY,10000,7.41,74100.0,B,模拟账户B
2025-08-05,601600,中国铝业,SELL,20000,7.47,149400.0,B,模拟账户B
2025-08-06,601669,中国电建,BUY,10000,6.36,63600.0,B,模拟账户B
2025-08-06,601600,中国铝业,SELL,60000,7.57,454200.0,B,模拟账户B
2025-08-06,600010,包钢股份,BUY,50000,2.53,126500.0,B,模拟账户B
2025-08-06,601600,中国铝业,BUY,40000,7.52,300800.0,B,模拟账户B
2025-08-06,601600,中国铝业,BUY,10000,7.5,75000.0,B,模拟账户B
2025-08-07,601600,中国铝业,SELL,50000,7.6,380000.0,B,模拟账户B
2025-08-07,600562,国睿科技,BUY,5000,30.86,154300.0,B,模拟账户B
2025-08-07,601600,中国铝业,BUY,30000,7.52,225600.0,B,模拟账户B
2025-08-07,601600,中国铝业,BUY,5000,7.45,37250.0,B,模拟账户B
2025-08-07,600010,包钢股份,SELL,50000,2.53,126500.0,B,模拟账户B
2025-08-07,600562,国睿科技,BUY,3000,30.46,91380.0,B,模拟账户B
2025-08-07,600562,国睿科技,BUY,2000,30.44,60880.0,B,模拟账户B
2025-08-08,601600,XD中国铝业,SELL,35000,7.42,259700.0,B,模拟账户B
2025-08-08,600562,国睿科技,BUY,5000,30.33,151650.0,B,模拟账户B
2025-08-08,600562,国睿科技,BUY,3000,30.0,90000.0,B,模拟账户B
2025-08-08,601669,中国电建,SELL,10000,6.47,64700.0,B,模拟账户B
2025-08-08,600562,国睿科技,BUY,3000,29.72,89160.0,B,模拟账户B
2025-08-08,003037,三和管桩,SELL,10000,9.07,90700.0,B,模拟账户B
2025-08-08,601669,中国电建,SELL,24000,6.46,155040.0,B,模拟账户B
2025-08-08,003037,三和管桩,SELL,18000,9.1,163800.0,B,模拟账户B
2025-08-08,600562,国睿科技,BUY,3000,29.79,89370.0,B,模拟账户B
2025-08-11,600562,国睿科技,SELL,4000,30.08,120320.0,B,模拟账户B
2025-08-11,002050,三花智控,BUY,5000,26.87,134350.0,B,模拟账户B
2025-08-11,002050,三花智控,BUY,5000,26.95,134750.0,B,模拟账户B
2025-08-11,600562,国睿科技,BUY,4000,29.72,118880.0,B,模拟账户B
2025-08-11,600562,国睿科技,SELL,4000,29.7,118800.0,B,模拟账户B
2025-08-12,600392,盛和资源,BUY,7000,21.79,152530.0,B,模拟账户B
2025-08-12,002050,三花智控,SELL,10000,26.93,269300.0,B,模拟账户B
2025-08-12,002389,航天彩虹,BUY,8000,26.12,208960.0,B,模拟账户B
2025-08-12,002389,航天彩虹,BUY,2000,26.17,52340.0,B,模拟账户B
2025-08-13,600562,国睿科技,SELL,10000,29.86,298600.0,B,模拟账户B
2025-08-13,002389,航天彩虹,SELL,10000,26.51,265100.0,B,模拟账户B
2025-08-13,600562,国睿科技,BUY,2300,29.61,68103.0,B,模拟账户B
2025-08-13,002389,航天彩虹,BUY,10000,26.34,263400.0,B,模拟账户B
2025-08-13,600392,盛和资源,SELL,7000,21.921,153450.0,B,模拟账户B
2025-08-13,601669,中国电建,BUY,30000,6.27,188100.0,B,模拟账户B
2025-08-13,002389,航天彩虹,BUY,1500,26.34,39510.0,B,模拟账户B
2025-08-13,002389,航天彩虹,BUY,5000,26.36,131800.0,B,模拟账户B
2025-08-15,600562,国睿科技,BUY,1800,28.82,51876.0,B,模拟账户B
2025-08-18,002389,航天彩虹,SELL,6000,26.05,156300.0,B,模拟账户B
2025-08-18,601600,中国铝业,BUY,20000,7.81,156200.0,B,模拟账户B
2025-08-18,601669,中国电建,SELL,10000,6.26,62600.0,B,模拟账户B
2025-08-18,601600,中国铝业,BUY,8000,7.79,62320.0,B,模拟账户B
2025-08-18,601669,中国电建,SELL,20000,6.25,125000.0,B,模拟账户B
2025-08-18,002389,航天彩虹,SELL,5000,26.2,131000.0,B,模拟账户B
2025-08-18,601600,中国铝业,BUY,10000,7.78,77800.0,B,模拟账户B
2025-08-18,601600,中国铝业,BUY,10000,7.76,77600.0,B,模拟账户B
2025-08-18,601600,中国铝业,BUY,10000,7.75,77500.0,B,模拟账户B
2025-08-20,002389,航天彩虹,SELL,5500,26.22,144210.0,B,模拟账户B
2025-08-20,601600,中国铝业,BUY,20000,7.66,153200.0,B,模拟账户B
2025-08-20,600562,国睿科技,SELL,3000,28.44,85320.0,B,模拟账户B
2025-08-20,601600,中国铝业,BUY,13000,7.62,99060.0,B,模拟账户B
2025-08-22,600562,国睿科技,SELL,3000,28.55,85650.0,B,模拟账户B
2025-08-22,601600,中国铝业,BUY,10000,7.63,76300.0,B,模拟账户B
2025-08-22,600562,国睿科技,SELL,8100,28.67,232227.0,B,模拟账户B
2025-08-22,601600,中国铝业,SELL,20000,7.7,154000.0,B,模拟账户B
2025-08-25,601600,中国铝业,SELL,40000,7.89,315600.0,B,模拟账户B
2025-08-25,601600,中国铝业,SELL,41000,7.92,324720.0,B,模拟账户B
2025-08-25,600562,国睿科技,BUY,8000,28.83,230640.0,B,模拟账户B
2025-08-25,601390,中国中铁,BUY,30000,5.78,173400.0,B,模拟账户B
2025-08-25,601600,中国铝业,BUY,10000,8.06,80600.0,B,模拟账户B
2025-08-25,601600,中国铝业,BUY,10000,8.05,80500.0,B,模拟账户B
2025-08-25,601390,中国中铁,BUY,20000,5.84,116800.0,B,模拟账户B
2025-08-25,601600,中国铝业,BUY,10000,8.08,80800.0,B,模拟账户B
2025-08-26,601600,中国铝业,SELL,30000,8.02,240600.0,B,模拟账户B
2025-08-26,601600,中国铝业,BUY,20000,8.1,162000.0,B,模拟账户B
2025-08-26,601600,中国铝业,BUY,10000,8.18,81800.0,B,模拟账户B
2025-08-26,601390,中国中铁,SELL,50000,5.81,290500.0,B,模拟账户B
2025-08-26,601600,中国铝业,BUY,10000,8.15,81500.0,B,模拟账户B
2025-08-27,600562,国睿科技,SELL,8000,29.2,233600.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.15,81500.0,B,模拟账户B
2025-08-27,600362,江西铜业,BUY,8000,26.73,213840.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.17,81700.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.11,81100.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.09,80900.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.06,80600.0,B,模拟账户B
2025-08-27,601600,中国铝业,BUY,10000,8.02,80200.0,B,模拟账户B
2025-08-29,601600,中国铝业,SELL,20000,7.98,159600.0,B,模拟账户B
2025-08-29,600362,江西铜业,SELL,8000,27.0,216000.0,B,模拟账户B
2025-08-29,600584,长电科技,BUY,6000,39.65,237900.0,B,模拟账户B
2025-08-29,000657,中钨高新,BUY,7000,19.75,138250.0,B,模拟账户B
2025-09-01,600584,长电科技,SELL,6000,41.856,251136.0,B,模拟账户B
2025-09-01,000657,中钨高新,SELL,5000,20.84,104200.0,B,模拟账户B
2025-09-01,601600,中国铝业,BUY,20000,7.85,157000.0,B,模拟账户B
2025-09-01,000657,中钨高新,SELL,2000,21.3,42600.0,B,模拟账户B
2025-09-01,000657,中钨高新,BUY,6000,21.08,126480.0,B,模拟账户B
2025-09-01,000657,中钨高新,BUY,2000,20.93,41860.0,B,模拟账户B
2025-09-01,000657,中钨高新,BUY,2000,20.92,41840.0,B,模拟账户B
2025-09-02,000657,中钨高新,SELL,10000,21.8,218000.0,B,模拟账户B
2025-09-02,601600,中国铝业,SELL,20000,7.92,158400.0,B,模拟账户B
2025-09-02,601600,中国铝业,SELL,20000,7.92,158400.0,B,模拟账户B
2025-09-02,003816,中国广核,BUY,30000,3.8,114000.0,B,模拟账户B
2025-09-02,601600,中国铝业,BUY,10000,7.81,78100.0,B,模拟账户B
2025-09-02,600392,盛和资源,BUY,8000,24.8,198400.0,B,模拟账户B
2025-09-02,600392,盛和资源,BUY,2000,24.76,49520.0,B,模拟账户B
2025-09-03,003816,中国广核,SELL,30000,3.79,113700.0,B,模拟账户B
2025-09-03,600584,长电科技,BUY,5000,38.6,193000.0,B,模拟账户B
2025-09-03,600584,长电科技,BUY,1000,38.45,38450.0,B,模拟账户B
2025-09-03,600392,盛和资源,SELL,10000,25.0,250000.0,B,模拟账户B
2025-09-03,600392,盛和资源,BUY,8000,24.79,198320.0,B,模拟账户B
2025-09-03,600392,盛和资源,BUY,2000,24.75,49500.0,B,模拟账户B
2025-09-03,601600,中国铝业,SELL,10000,7.79,77900.0,B,模拟账户B
2025-09-03,600584,长电科技,BUY,2000,38.35,76700.0,B,模拟账户B
2025-09-04,600392,盛和资源,SELL,6800,22.36,152048.0,B,模拟账户B
2025-09-04,600392,盛和资源,SELL,3200,22.35,71520.0,B,模拟账户B
2025-09-04,600584,长电科技,BUY,3000,36.45,109350.0,B,模拟账户B
2025-09-04,600584,长电科技,BUY,3000,36.13,108390.0,B,模拟账户B
2025-09-04,600584,长电科技,SELL,3000,36.37,109110.0,B,模拟账户B
2025-09-04,600584,长电科技,SELL,3000,36.24,108720.0,B,模拟账户B
2025-09-05,600584,长电科技,BUY,3000,36.18,108540.0,B,模拟账户B
2025-09-05,601600,中国铝业,BUY,15000,7.49,112350.0,B,模拟账户B
2025-09-05,601600,中国铝业,SELL,30000,7.62,228600.0,B,模拟账户B
2025-09-05,601600,中国铝业,BUY,30000,7.59,227700.0,B,模拟账户B
2025-09-05,601600,中国铝业,SELL,30000,7.64,229200.0,B,模拟账户B
2025-09-05,002926,华西证券,BUY,10000,9.88,98800.0,B,模拟账户B
2025-09-05,600584,长电科技,SELL,3000,37.21,111630.0,B,模拟账户B
2025-09-08,601600,中国铝业,BUY,20000,7.65,153000.0,B,模拟账户B
2025-09-08,600584,长电科技,SELL,5000,37.46,187300.0,B,模拟账户B
2025-09-08,002926,华西证券,SELL,10000,9.97,99700.0,B,模拟账户B
2025-09-08,601600,中国铝业,BUY,10000,7.73,77300.0,B,模拟账户B
2025-09-08,600584,长电科技,BUY,4000,37.22,148880.0,B,模拟账户B
2025-09-08,601600,中国铝业,BUY,10000,7.62,76200.0,B,模拟账户B
2025-09-08,601600,中国铝业,BUY,10000,7.59,75900.0,B,模拟账户B
2025-09-08,600584,长电科技,SELL,3000,37.65,112950.0,B,模拟账户B
2025-09-08,601600,中国铝业,SELL,10000,7.61,76100.0,B,模拟账户B
2025-09-08,600362,江西铜业,BUY,7000,28.45,199150.0,B,模拟账户B
2025-09-09,600362,江西铜业,SELL,7000,28.77,201390.0,B,模拟账户B
2025-09-09,600584,长电科技,BUY,3000,37.32,111960.0,B,模拟账户B
2025-09-09,601600,中国铝业,SELL,20000,7.72,154400.0,B,模拟账户B
2025-09-09,601600,中国铝业,SELL,20000,7.77,155400.0,B,模拟账户B
2025-09-09,600584,长电科技,BUY,3000,37.27,111810.0,B,模拟账户B
2025-09-09,600584,长电科技,BUY,3000,37.1,111300.0,B,模拟账户B
2025-09-09,600362,江西铜业,BUY,6000,28.83,172980.0,B,模拟账户B
2025-09-09,601600,中国铝业,SELL,10000,7.65,76500.0,B,模拟账户B
2025-09-09,600362,江西铜业,BUY,3000,28.637,85911.0,B,模拟账户B
2025-09-10,601600,中国铝业,SELL,30000,7.62,228600.0,B,模拟账户B
2025-09-11,601600,中国铝业,BUY,30000,7.6,228000.0,B,模拟账户B
2025-09-11,600362,江西铜业,SELL,9000,29.05,261450.0,B,模拟账户B
2025-09-11,600584,长电科技,SELL,3000,36.93,110790.0,B,模拟账户B
2025-09-11,600362,江西铜业,BUY,10000,28.86,288600.0,B,模拟账户B
2025-09-11,600362,江西铜业,BUY,3000,28.78,86340.0,B,模拟账户B
2025-09-11,600584,长电科技,SELL,3000,37.22,111660.0,B,模拟账户B
2025-09-11,600584,长电科技,SELL,7000,37.64,263480.0,B,模拟账户B
2025-09-11,601600,中国铝业,SELL,5000,7.8,39000.0,B,模拟账户B
2025-09-12,601600,中国铝业,SELL,30000,8.05,241500.0,B,模拟账户B
2025-09-12,600362,江西铜业,SELL,13000,29.61,384930.0,B,模拟账户B
2025-09-12,002052,同洲电子,BUY,10000,15.28,152800.0,B,模拟账户B
2025-09-12,601669,中国电建,BUY,30000,5.76,172800.0,B,模拟账户B
2025-09-12,600584,长电科技,BUY,5000,38.11,190550.0,B,模拟账户B
2025-09-12,600584,长电科技,BUY,2000,37.92,75840.0,B,模拟账户B
2025-09-15,002052,同洲电子,SELL,10000,14.88,148800.0,B,模拟账户B
2025-09-15,601669,中国电建,BUY,20000,5.82,116400.0,B,模拟账户B
2025-09-15,600584,长电科技,BUY,3000,38.08,114240.0,B,模拟账户B
2025-09-15,000657,中钨高新,BUY,10000,19.21,192100.0,B,模拟账户B
2025-09-15,601669,中国电建,SELL,30000,5.76,172800.0,B,模拟账户B
2025-09-15,000657,中钨高新,BUY,5000,19.06,95300.0,B,模拟账户B
2025-09-16,000657,中钨高新,BUY,5000,18.91,94550.0,B,模拟账户B
2025-09-16,600584,长电科技,SELL,10000,38.1,381000.0,B,模拟账户B
2025-09-16,000657,中钨高新,BUY,7000,18.0,126000.0,B,模拟账户B
2025-09-16,000657,中钨高新,BUY,5000,18.5,92500.0,B,模拟账户B
2025-09-16,000657,中钨高新,BUY,5000,18.4,92000.0,B,模拟账户B
2025-09-17,601600,中国铝业,BUY,20000,7.83,156600.0,B,模拟账户B
2025-09-17,601600,中国铝业,BUY,9000,7.82,70380.0,B,模拟账户B
2025-09-17,000657,中钨高新,SELL,7000,18.72,131040.0,B,模拟账户B
2025-09-17,601600,中国铝业,BUY,10000,7.89,78900.0,B,模拟账户B
2025-09-17,000657,中钨高新,SELL,10000,18.83,188300.0,B,模拟账户B
2025-09-17,601600,中国铝业,BUY,5000,7.88,39400.0,B,模拟账户B
2025-09-17,601669,中国电建,SELL,20000,5.71,114200.0,B,模拟账户B
2025-09-18,601600,中国铝业,BUY,10000,7.72,77200.0,B,模拟账户B
2025-09-18,601669,中国电建,BUY,20000,5.7,114000.0,B,模拟账户B
2025-09-18,601600,中国铝业,BUY,10000,7.81,78100.0,B,模拟账户B
2025-09-18,000657,中钨高新,SELL,10000,18.78,187800.0,B,模拟账户B
2025-09-18,000657,中钨高新,BUY,10000,18.57,185700.0,B,模拟账户B
2025-09-19,601600,中国铝业,BUY,6000,7.71,46260.0,B,模拟账户B
2025-09-19,601669,中国电建,SELL,20000,5.7,114000.0,B,模拟账户B
2025-09-19,000657,中钨高新,BUY,5000,18.27,91350.0,B,模拟账户B
2025-09-24,000657,中钨高新,SELL,10000,17.69,176900.0,B,模拟账户B
2025-09-24,000657,中钨高新,BUY,10000,17.51,175100.0,B,模拟账户B
2025-09-24,601600,中国铝业,BUY,3000,7.46,22380.0,B,模拟账户B
2025-09-24,601600,中国铝业,SELL,20000,7.58,151600.0,B,模拟账户B
2025-09-24,002195,岩山科技,BUY,20000,7.74,154800.0,B,模拟账户B
2025-09-25,002195,岩山科技,SELL,20000,7.93,158600.0,B,模拟账户B
2025-09-25,002926,华西证券,BUY,15000,9.57,143550.0,B,模拟账户B
2025-09-25,000657,中钨高新,SELL,10000,17.8,178000.0,B,模拟账户B
2025-09-25,601600,中国铝业,BUY,20000,7.64,152800.0,B,模拟账户B
2025-09-25,000657,中钨高新,SELL,10000,17.83,178300.0,B,模拟账户B
2025-09-25,601600,中国铝业,BUY,10000,7.63,76300.0,B,模拟账户B
2025-09-25,000657,中钨高新,SELL,4000,17.902,71606.0,B,模拟账户B
2025-09-25,002926,华西证券,BUY,5000,9.54,47700.0,B,模拟账户B
2025-09-26,000657,中钨高新,SELL,1000,18.4,18400.0,B,模拟账户B
2025-09-26,002195,岩山科技,BUY,20000,7.87,157400.0,B,模拟账户B
2025-09-26,601600,中国铝业,SELL,10000,7.62,76200.0,B,模拟账户B
2025-09-26,002195,岩山科技,BUY,10000,7.75,77500.0,B,模拟账户B
2025-09-29,002195,岩山科技,SELL,10000,7.79,77900.0,B,模拟账户B
2025-09-29,002195,岩山科技,SELL,10000,7.76,77600.0,B,模拟账户B
2025-09-29,002611,东方精工,BUY,10000,17.91,179100.0,B,模拟账户B
2025-09-29,601600,中国铝业,SELL,10000,7.82,78200.0,B,模拟账户B
2025-09-29,601600,中国铝业,SELL,30000,7.91,237300.0,B,模拟账户B
2025-09-29,002195,岩山科技,SELL,10000,7.77,77700.0,B,模拟账户B
2025-09-29,601600,中国铝业,SELL,33000,7.98,263340.0,B,模拟账户B
2025-09-29,601600,中国铝业,BUY,30000,7.92,237600.0,B,模拟账户B
2025-09-29,002926,华西证券,SELL,20000,9.85,197000.0,B,模拟账户B
2025-09-29,600584,长电科技,BUY,7000,40.7,284900.0,B,模拟账户B
2025-09-29,600584,长电科技,BUY,2000,40.93,81860.0,B,模拟账户B
2025-09-29,601669,中国电建,BUY,3000,5.56,16680.0,B,模拟账户B
2025-09-29,601669,中国电建,BUY,20000,5.57,111400.0,B,模拟账户B
2025-09-30,600584,长电科技,SELL,9000,42.091,378819.0,B,模拟账户B
2025-09-30,601600,中国铝业,SELL,30000,8.172,245150.0,B,模拟账户B
2025-09-30,600835,XD上海机电,BUY,7000,27.77,194390.0,B,模拟账户B
2025-09-30,002611,东方精工,SELL,10000,18.4,184000.0,B,模拟账户B
2025-09-30,600584,长电科技,BUY,5000,41.36,206800.0,B,模拟账户B
2025-09-30,601600,中国铝业,BUY,30000,8.15,244500.0,B,模拟账户B
2025-09-30,601669,中国电建,SELL,23000,5.58,128340.0,B,模拟账户B
2025-09-30,601600,中国铝业,BUY,10000,8.25,82500.0,B,模拟账户B
2025-09-30,601600,中国铝业,BUY,10000,8.23,82300.0,B,模拟账户B
2025-10-09,600584,长电科技,SELL,5000,45.713,228566.0,B,模拟账户B
2025-10-09,601600,中国铝业,SELL,50000,8.44,422000.0,B,模拟账户B
2025-10-09,601318,中国平安,BUY,5000,54.6,273000.0,B,模拟账户B
2025-10-09,600835,上海机电,SELL,7000,27.353,191472.0,B,模拟账户B
2025-10-09,601600,中国铝业,BUY,20000,8.37,167400.0,B,模拟账户B
2025-10-09,601318,中国平安,BUY,2000,54.99,109980.0,B,模拟账户B
2025-10-09,601600,中国铝业,BUY,10000,8.59,85900.0,B,模拟账户B
2025-10-09,601318,中国平安,BUY,3000,55.15,165450.0,B,模拟账户B
2025-10-09,601600,中国铝业,BUY,10000,8.63,86300.0,B,模拟账户B
2025-10-10,601600,中国铝业,SELL,40000,8.57,342800.0,B,模拟账户B
2025-10-10,601318,中国平安,SELL,5000,55.48,277400.0,B,模拟账户B
2025-10-10,601318,中国平安,BUY,5000,55.7,278500.0,B,模拟账户B
2025-10-10,601318,中国平安,SELL,5000,55.48,277400.0,B,模拟账户B
2025-10-10,601318,中国平安,BUY,4000,55.38,221520.0,B,模拟账户B
2025-10-13,601600,中国铝业,BUY,20000,8.4,168000.0,B,模拟账户B
2025-10-13,601600,中国铝业,BUY,10000,8.37,83700.0,B,模拟账户B
2025-10-13,600584,长电科技,BUY,5000,42.76,213800.0,B,模拟账户B
2025-10-13,600584,长电科技,BUY,3000,43.1,129300.0,B,模拟账户B
2025-10-13,601318,中国平安,SELL,2000,55.1,110200.0,B,模拟账户B
2025-10-13,601600,中国铝业,BUY,10000,8.54,85400.0,B,模拟账户B
2025-10-14,601600,中国铝业,SELL,40000,8.85,354000.0,B,模拟账户B
2025-10-14,600584,长电科技,SELL,8000,43.75,350000.0,B,模拟账户B
2025-10-14,601318,中国平安,SELL,7000,56.0,392000.0,B,模拟账户B
2025-10-14,601318,中国平安,BUY,5000,55.75,278750.0,B,模拟账户B
2025-10-14,600584,长电科技,BUY,5000,42.08,210400.0,B,模拟账户B
2025-10-14,600584,长电科技,BUY,2000,41.88,83760.0,B,模拟账户B
2025-10-14,600584,长电科技,BUY,2000,41.29,82580.0,B,模拟账户B
